1000000 5 0.4 10000
259626 26111 26497 659626 28140 
110462 164388 91948 510462 122740 
107639 507639 179530 50374 154818 
104892 139639 504892 119071 131506 
67013 165365 119819 180790 467013 
218053 62258 62820 618053 38816 
280186 680186 9772 16426 13430 
242599 48220 30456 36126 642599 
159058 87747 559058 78876 115261 
143934 164863 543934 67957 79312 
227867 57840 45366 627867 41060 
38643 195512 151751 175451 438643 
72640 112006 216627 126087 472640 
202613 81558 57681 55535 602613 
260479 22982 26505 29555 660479 
241606 31348 641606 39469 45971 
175422 100331 69198 79627 575422 
98696 131325 146755 124528 498696 
12567 156657 215620 202589 412567 
213720 52985 49151 613720 70424 
270464 17463 27569 14040 670464 
15167 174661 229262 165743 415167 
25513 183575 146094 425513 219305 
276962 16464 15624 676962 13988 
223945 623945 69000 42466 40644 
30314 175858 206166 430314 157348 
283093 11936 11982 683093 9896 
68173 468173 182992 172809 107853 
249527 27242 40759 32945 649527 
258838 21211 21548 39565 658838 
132679 104854 532679 70807 158981 
257025 20572 38870 657025 26508 
253596 30054 29739 653596 33015 
72869 150283 472869 208896 95083 
2986 212032 141179 240817 402986 
69885 61096 469885 205793 193341 
250510 650510 26571 35497 36912 
158098 558098 64952 91220 127632 
210337 61598 610337 60479 57249 
236698 48261 35378 42965 636698 
209055 67062 29482 609055 85346 
12836 186829 169300 218199 412836 
73449 127474 139531 186097 473449 
170421 62601 570421 107738 88819 
221535 621535 64762 40244 51924 
71402 118251 179341 159604 471402 
282348 14116 10350 10838 682348 
222544 72312 622544 29183 53417 
63342 97522 174000 463342 201794 
230821 43751 42346 52261 630821 
275100 10695 26877 675100 12228 
279566 14281 13723 12864 679566 
9308 409308 179555 195951 205878 
93097 111116 109269 493097 193421 
198542 71692 64121 67103 598542 
152411 60016 152289 82873 552411 
113806 94028 97435 180925 513806 
69295 169636 109569 469295 182205 
117783 164636 517783 88074 111724 
56336 456336 195981 139946 151401 
150013 550013 110472 81285 108217 
92685 492685 115639 158947 140044 
274723 674723 19980 18351 12223 
36271 436271 159897 195821 171740 
99907 154002 499907 121953 124231 
220235 48911 620235 62801 47818 
35080 183105 435080 143284 203451 
138822 87564 134498 538822 100294 
123295 106283 141607 105520 523295 
16496 174714 416496 236192 156102 
37766 129987 231839 162642 437766 
294066 4002 694066 3738 4128 
34047 175377 434047 153266 203263 
168977 99836 66617 95593 568977 
117585 99296 120697 517585 144837 
279631 14752 10709 15277 679631 
95788 194363 113103 495788 100958 
55021 176684 70431 242843 455021 
287563 6266 9764 8844 687563 
82429 482429 206726 119852 108564 
161725 66592 89882 561725 120076 
48319 179709 448319 142957 180696 
84728 136328 484728 160060 134156 
6123 406123 250951 170351 166452 
14701 212683 154188 414701 203727 
260900 28634 25700 660900 23866 
219534 42548 57519 619534 60865 
276697 13019 676697 17621 15966 
218524 54431 64419 618524 44102 
184904 584904 102442 65148 62602 
275617 19725 675617 13442 15599 
157263 152350 42543 557263 90581 
70047 155883 147236 156787 470047 
259872 24636 659872 28414 27206 
251352 20432 49026 651352 27838 
209211 69525 62511 609211 49542 
136313 536313 92917 100996 133461 
159667 61980 86588 559667 132098 
58594 194760 132692 458594 155360 
4680 154547 201908 404680 234185 
47356 208194 447356 169642 127452 
277971 677971 14329 13739 15990 
223312 67239 48238 37899 623312 
93715 493715 114086 147571 150913 
18044 184572 177120 418044 202220 
129052 126209 529052 117057 98630 
236769 636769 54261 31724 40477 
58098 458098 166241 147757 169806 
92971 164599 492971 120630 128829 
152512 75943 552512 72557 146476 
114959 514959 145076 126059 98947 
255703 20514 41487 26593 655703 
17780 204643 417780 174351 185446 
286659 686659 6091 11026 9565 
201583 101897 64369 30568 601583 
207087 71017 42197 607087 72612 
74845 153349 208193 474845 88768 
218793 43126 75675 43613 618793 
172744 572744 79736 72167 102609 
231976 631976 47626 44372 44050 
86549 212094 152045 62763 486549 
193855 74814 593855 74505 62971 
234811 634811 26241 50695 53442 
22949 207589 183665 162848 422949 
85269 215232 142281 485269 71949 
240487 37676 640487 44002 37348 
262581 25524 18034 31280 662581 
182683 582683 93686 71483 69465 
209884 44513 56210 609884 79509 
173856 89906 67687 94695 573856 
255769 36307 655769 22209 29946 
203212 603212 54368 61543 77665 
136536 81530 536536 115813 129585 
261220 26227 23366 27967 661220 
110019 88855 510019 148857 142250 
80323 480323 143040 177318 118996 
282980 14031 7500 12509 682980 
134903 122611 107085 534903 100498 
199316 80842 64883 599316 55643 
221257 36792 48739 71955 621257 
236862 42990 636862 46438 36848 
243410 37130 643410 33175 42875 
260443 15893 660443 30072 33149 
144139 85088 86961 139673 544139 
282119 682119 13760 13777 8225 
223115 38280 59691 623115 55799 
80064 95293 104484 480064 240095 
49397 181895 143081 449397 176230 
265939 22950 26226 665939 18946 
176758 576758 77946 107546 60992 
243101 47537 37714 28547 643101 
35455 163533 435455 195609 169948 
56986 155113 206852 456986 124063 
162303 52705 106459 116230 562303 
129427 529427 74718 132977 133451 
156653 80085 126261 556653 80348 
48848 188887 134413 179004 448848 
45974 132031 233230 142791 445974 
175912 575912 78474 85680 84022 
272871 13933 672871 24906 15419 
14459 209032 184884 414459 177166 
69841 143577 126713 469841 190028 
41564 158809 441564 112414 245649 
215199 70776 43917 54909 615199 
230597 30269 58781 49756 630597 
77756 194335 99231 477756 150922 
37011 197933 179700 148345 437011 
160481 63671 560481 109946 105421 
199875 78168 65324 599875 56758 
207233 86179 58992 607233 40363 
62670 462670 200009 121108 153543 
226187 45498 67692 34436 626187 
129534 529534 96810 151278 92844 
45687 189167 445687 161411 158048 
83835 102803 483835 159495 170032 
184221 95158 584221 68196 68204 
45338 150685 445338 133181 225458 
248017 44116 648017 19400 40450 
255792 655792 41055 27839 19522 
130991 92838 139130 106050 530991 
255119 655119 35566 26441 27755 
158418 86255 84296 558418 112613 
124430 134362 524430 131041 85737 
290021 7244 690021 7900 4814 
155786 49616 110580 555786 128232 
197588 597588 81082 62472 61270 
71865 148941 122169 185160 471865 
296623 1522 3141 2091 696623 
18839 185985 158270 218067 418839 
164414 54086 118977 98109 564414 
222896 48026 61107 622896 45075 
78217 167852 478217 64219 211495 
65443 240039 117263 465443 111812 
248282 28951 648282 44901 29584 
91467 177701 141131 98234 491467 
92230 129677 492230 144933 140930 
84258 150344 134584 484258 146556 
2663 209231 402663 197791 187652 
53687 453687 198479 123067 171080 
196514 596514 69676 76359 60937 
175329 99203 67631 575329 82508 
51985 451985 122658 216241 157131 
233918 51203 633918 38574 42387 
57891 209778 129465 457891 144975 
265777 665777 27694 17877 22875 
245902 21531 48604 38061 645902 
256400 656400 29395 32918 24887 
53815 186792 156936 453815 148642 
275774 14265 14807 19380 675774 
80993 136335 157614 480993 144065 
70728 142251 142067 470728 174226 
47686 447686 138439 224030 142159 
252755 27419 36094 652755 30977 
181775 43925 82350 110175 581775 
188733 77800 80946 63788 588733 
183078 95892 72429 583078 65523 
244985 51968 644985 21125 36937 
215993 615993 53109 66462 48443 
189850 66390 96561 589850 57349 
273605 23352 15101 673605 14337 
250095 52521 650095 20377 26912 
271198 13670 24204 19730 671198 
193399 593399 67522 85056 60624 
15216 223164 157642 188762 415216 
226740 37205 626740 66523 42792 
31671 181493 139665 215500 431671 
143265 543265 126377 101759 85334 
158117 558117 71409 123169 89188 
27015 427015 204855 162974 178141 
225151 47368 65808 36522 625151 
260601 35805 29505 13488 660601 
241253 40986 40365 36143 641253 
290802 8202 690802 6171 4023 
276260 16196 676260 22280 9004 
102610 98206 156681 139893 502610 
93136 163401 493136 157559 92768 
236912 636912 40622 38820 46734 
241272 40938 641272 34299 42219 
118906 118046 115375 128767 518906 
159816 559816 71773 107752 100843 
118065 156506 518065 51832 155532 
227383 627383 44470 62119 38645 
169831 569831 94596 67705 98037 
49399 177957 130042 193203 449399 
127970 132273 527970 71582 140205 
97322 128046 497322 142400 134910 
139063 539063 91428 130606 99840 
89101 180063 489101 94567 147168 
281531 11953 12079 12906 681531 
111524 134142 511524 111414 131396 
1490 401490 228972 201558 166490 
15351 415351 164565 217291 187442 
78898 118178 148504 478898 175522 
32111 432111 178952 165715 191111 
73413 473413 146399 141602 165173 
203911 603911 67103 75853 49222 
274181 9955 19672 674181 22011 
204317 71174 47105 604317 73087 
235593 635593 48565 38311 41938 
133682 81240 533682 136838 114558 
221374 621374 57529 48048 51675 
249328 649328 32752 35982 32610 
147343 149627 70168 547343 85519 
248372 30677 648372 24532 48047 
114498 122333 83516 514498 165155 
297506 697506 1658 2260 1070 
196081 81306 596081 67735 58797 
109099 145322 143648 92832 509099 
26621 193410 426621 195853 157495 
155091 90288 126277 555091 73253 
245821 45394 32094 645821 30870 
123322 127056 523322 144700 81600 
161978 102856 561978 82080 91108 
186352 69017 97425 586352 60854 
88565 488565 178125 127726 117019 
57273 182339 92737 457273 210378 
254828 23506 39246 27592 654828 
176421 576421 127944 53361 65853 
257958 19699 657958 19695 44690 
293201 693201 4196 4084 5318 
156839 556839 80876 142425 63021 
51563 193283 158287 145304 451563 
110951 133667 138332 106099 510951 
69070 169290 151353 469070 141217 
107256 136383 107526 507256 141579 
24750 216264 174625 424750 159611 
280342 13640 11936 13740 680342 
110661 128193 156248 94237 510661 
225913 43842 38266 66066 625913 
265225 26975 20952 665225 21623 
231730 631730 55630 32530 48380 
167832 72039 567832 93968 98329 
146010 68737 546010 137508 101735 
108535 145427 100322 508535 137181 
49700 449700 199640 195530 105430 
90827 490827 188520 102130 127696 
28070 192103 163263 428070 188494 
161936 110320 129324 561936 36484 
272066 27824 672066 12649 15395 
199998 599998 23692 94063 82249 
191650 108162 591650 54507 54031 
70867 152868 199002 106396 470867 
248073 648073 35180 38489 30185 
208434 76495 58008 608434 48629 
157254 89153 118504 557254 77835 
140472 69485 123747 125824 540472 
57884 147387 174716 162129 457884 
215449 615449 66941 50647 51514 
91337 106393 168756 142177 491337 
180479 74976 51075 112991 580479 
226817 43265 38742 64359 626817 
66187 201466 86540 466187 179620 
31031 116812 431031 209486 211640 
108857 107788 508857 147453 127045 
72835 103845 472835 161065 189420 
23399 209815 423399 173401 169986 
123304 153852 523304 130361 69179 
28827 209476 196637 428827 136233 
166612 105631 100593 566612 60552 
24236 169766 193235 424236 188527 
138721 103391 64111 538721 155056 
256711 30977 21436 656711 34165 
58111 458111 195488 134587 153703 
71714 117451 243765 95356 471714 
234972 40483 70142 634972 19431 
216268 53177 616268 33686 80601 
183292 583292 84183 66312 82921 
65798 465798 175812 141640 150952 
28940 198518 428940 118875 224727 
53168 453168 129146 154372 210146 
152863 67421 552863 137677 89176 
164706 120382 564706 69602 80604 
120837 135032 520837 69342 153952 
178626 46751 92636 578626 103361 
89103 194433 489103 110569 116792 
43274 136288 199437 443274 177727 
154185 76654 554185 83517 131459 
163568 83876 563568 115898 73090 
271547 18257 671547 19516 19133 
269236 19561 25495 669236 16472 
186619 73561 62235 586619 90966 
37766 182543 244852 437766 97073 
64053 120423 237561 464053 113910 
86856 124393 486856 145930 155965 
286099 9087 686099 8886 9829 
238470 52579 638470 36759 33722 
63746 463746 133849 161780 176879 
238539 638539 22307 56876 43739 
224393 624393 40915 70113 40186 
48763 162796 191853 448763 147825 
101251 501251 131899 121361 144238 
161364 71466 87714 561364 118092 
44321 206552 174042 444321 130764 
86508 125950 143298 486508 157736 
242824 642824 40639 39252 34461 
203816 603816 46879 77208 68281 
188861 58644 588861 88435 75199 
64497 149610 186227 135169 464497 
162051 75784 562051 106630 93484 
112537 157626 115332 512537 101968 
41850 114594 231068 441850 170638 
189492 64697 589492 73014 83305 
149394 125561 117112 58539 549394 
205624 56816 93332 605624 38604 
114403 131991 514403 133801 105402 
204159 604159 74686 77866 39130 
98257 498257 158898 139962 104626 
233709 30289 633709 34075 68218 
228286 46854 43168 53406 628286 
76125 150158 153031 476125 144561 
162788 71149 107241 96034 562788 
271235 20934 671235 21046 15550 
32892 145231 213136 432892 175849 
179273 579273 62402 92356 86696 
212239 72491 33822 612239 69209 
131803 75249 101044 531803 160101 
3676 225468 403676 177139 190041 
119324 519324 112385 128213 120754 
253800 37545 20664 34191 653800 
288815 688815 8244 9935 4191 
188241 88959 56249 588241 78310 
131151 531151 130678 100030 106990 
30045 191723 198949 149238 430045 
170654 116078 570654 73677 68937 
163141 109950 563141 61015 102753 
183248 583248 66827 80574 86103 
226657 55009 47434 44243 626657 
68033 108596 468033 204914 150424 
139879 73871 539879 118720 127651 
260232 660232 27804 34760 16972 
91810 149741 75625 191014 491810 
54818 92699 454818 142131 255534 
18894 145234 168014 418894 248964 
272718 14397 672718 23133 17034 
246903 43869 29552 32773 646903 
293434 3833 4664 693434 4635 
251307 33209 30874 33303 651307 
146097 128075 112248 67483 546097 
65804 465804 99676 201236 167480 
223590 36355 623590 66855 49610 
268281 668281 21732 22001 19705 
265110 19561 665110 13509 36710 
63185 114065 463185 184883 174682 
228754 45210 54159 43123 628754 
82091 482091 189660 126196 119962 
185934 72446 585934 88025 67661 
232892 35205 54650 44361 632892 
181040 70097 581040 83854 83969 
91918 146142 491918 123194 146828 
85451 485451 148660 182051 98387 
133949 103751 99854 128497 533949 
121403 129153 521403 112777 115264 
156316 112575 76302 556316 98491 
206356 40196 606356 76718 70374 
208319 62316 59407 61639 608319 
5302 405302 177779 180987 230630 
