1000000 5 0.2 10000
334474 45458 534474 28606 56988 
378025 15187 16733 578025 12030 
141198 162894 164146 341198 190564 
133486 333486 167967 196257 168804 
366081 17534 24242 566081 26062 
99288 194787 220978 185659 299288 
130149 162399 221430 155873 330149 
371936 14084 19310 571936 22734 
394068 4656 594068 2923 4285 
329875 58148 39749 42353 529875 
327171 56534 47161 41963 527171 
331930 65727 26163 44250 531930 
61809 211957 232548 261809 231877 
114827 176943 189431 203972 314827 
187431 158146 387431 141008 125984 
191669 122202 391669 188212 106248 
222301 110115 422301 125061 120222 
115526 216540 188908 163500 315526 
155672 355672 186154 163125 139377 
178105 144222 378105 199336 100232 
155378 173696 156344 159204 355378 
187853 122798 189637 387853 111859 
392569 5690 3641 5531 592569 
313885 49107 55866 67257 513885 
383986 583986 15512 9626 6890 
85254 285254 220527 240231 168734 
109679 181860 199216 309679 199566 
230935 113986 430935 118939 105205 
71739 271739 208261 234284 213977 
340602 33535 540602 40462 44799 
101937 180208 240389 301937 175529 
384718 6384 584718 11538 12642 
122247 156974 322247 194347 204185 
68102 268102 210737 232514 220545 
260934 460934 110231 50961 116940 
148472 348472 154232 127854 220970 
47784 236070 232070 236292 247784 
304670 53899 71002 504670 65759 
108313 223817 208776 150781 308313 
45144 236819 238751 245144 234142 
129465 166046 329465 191188 183836 
212286 130825 90817 153786 412286 
284462 484462 90190 61953 78933 
137589 128265 337589 200297 196260 
78367 219945 278367 196175 227146 
243007 129454 66539 443007 117993 
264765 91932 90960 87578 464765 
281731 79251 481731 85040 72247 
296656 55448 496656 64218 87022 
312251 50048 77382 48068 512251 
294981 64391 59665 85982 494981 
339353 45272 539353 19833 56189 
343598 32071 543598 41110 39623 
246211 119920 122957 446211 64701 
383003 11219 583003 11803 10972 
214183 116065 147459 414183 108110 
340324 540324 38337 34386 46629 
178450 127996 378450 172923 142181 
346192 29530 53473 546192 24613 
145082 184124 165547 345082 160165 
148594 145118 348594 158681 199013 
79135 240234 186418 215078 279135 
122922 151490 322922 170880 231786 
223705 137622 423705 110559 104409 
92697 292697 218657 190124 205825 
146559 197989 346559 202940 105953 
68520 209631 222714 268520 230615 
339400 539400 64581 31400 25219 
376456 17038 15354 14696 576456 
273299 62193 473299 88013 103196 
48990 232510 248990 235678 233832 
49315 238832 232845 229693 249315 
101683 186101 203822 301683 206711 
355247 555247 24300 30269 34937 
139554 218052 134455 339554 168385 
177289 113195 217429 377289 114798 
320597 33439 83153 520597 42214 
175712 172989 153365 375712 122222 
220131 116014 131862 420131 111862 
253520 75476 131047 86437 453520 
329852 39019 529852 47711 53566 
115952 176844 194990 196262 315952 
108014 157834 308014 235143 190995 
107848 171519 307848 185782 227003 
346196 44380 39707 546196 23521 
352396 26562 39584 29062 552396 
104070 204035 304070 187309 200516 
87100 287100 178195 243844 203761 
366971 15909 22210 27939 566971 
271557 81308 471557 89887 85691 
99603 178927 173320 299603 248547 
295538 51676 81774 495538 75474 
367011 567011 33307 16417 16254 
184773 384773 116783 152289 161382 
101216 217027 301216 192389 188152 
301407 46425 501407 78233 72528 
303545 503545 93366 72994 26550 
199890 147743 140361 399890 112116 
379294 579294 13863 10649 16900 
84795 194809 284795 224432 211169 
194694 133617 117012 159983 394694 
172149 129295 152256 174151 372149 
335624 60084 535624 26460 42208 
348663 548663 32553 26184 43937 
80810 203483 280810 212881 222016 
145385 183507 192144 133579 345385 
98573 208197 201675 192982 298573 
278234 85405 78095 478234 80032 
127052 152279 238301 327052 155316 
154024 174991 354024 145613 171348 
371220 20514 571220 14315 22731 
69624 192950 269624 236088 231714 
139233 339233 159559 150144 211831 
256814 82360 456814 118959 85053 
114533 314533 176924 181495 212515 
396169 3025 596169 2365 2272 
46097 235812 246097 236087 235907 
152196 194851 119043 181714 352196 
143844 214782 136195 161335 343844 
221631 157426 89752 109560 421631 
317095 517095 58530 34461 72819 
66732 266732 220164 217036 229336 
133466 333466 173342 190062 169664 
135335 162866 190263 176201 335335 
144739 141520 344739 218539 150463 
120259 320259 197702 162920 198860 
201293 145880 140232 111302 401293 
260807 460807 96336 76156 105894 
78093 221735 221719 278093 200360 
330441 47198 530441 42406 49514 
220905 95597 147417 420905 115176 
343733 23833 41652 543733 47049 
65736 265736 235256 217390 215882 
384961 11805 584961 9290 8983 
285479 79999 72352 485479 76691 
88227 215416 212298 195832 288227 
129383 329383 201707 190487 149040 
376533 576533 19840 11592 15502 
118501 146476 221170 318501 195352 
189203 389203 189451 118200 113943 
208867 120593 83373 408867 178300 
357694 32416 23823 28373 557694 
169719 369719 164444 145339 150779 
162074 157490 151569 166793 362074 
249875 98658 132430 69162 449875 
328145 77129 48698 17883 528145 
88826 288826 230851 193128 198369 
121449 154381 183850 321449 218871 
218595 151893 140574 418595 70343 
254219 83717 113245 94600 454219 
233967 102242 101873 127951 433967 
85196 223444 191682 214482 285196 
293639 68918 493639 66270 77534 
363951 563951 16009 23502 32587 
170865 370865 145080 151858 161332 
336817 40557 536817 40922 44887 
70065 180886 238056 270065 240928 
193275 393275 103043 150355 160052 
118788 199914 181740 180770 318788 
193886 108050 109010 393886 195168 
81573 218578 234763 281573 183513 
45362 236380 235955 236941 245362 
357131 35684 557131 33179 16875 
183595 156818 383595 158732 117260 
378850 12891 15658 578850 13751 
274219 83731 59369 108462 474219 
264618 144697 70900 55167 464618 
164252 364252 158147 120777 192572 
168996 124801 368996 194228 142979 
359505 23150 559505 25725 32115 
365016 565016 27573 27192 15203 
208868 408868 141169 126901 114194 
369358 569358 17573 24040 19671 
263195 74859 116881 81870 463195 
94218 177437 294218 219503 214624 
304542 75478 504542 64133 51305 
394682 3146 3802 594682 3688 
203188 100300 137726 155598 403188 
246415 120445 80342 106383 446415 
339930 28216 539930 53958 37966 
355316 39017 23204 27147 555316 
384388 11541 11233 8450 584388 
141868 341868 189974 220362 105928 
115138 225198 173864 170662 315138 
130251 210541 173293 155664 330251 
313513 63603 513513 31973 77398 
109427 309427 187718 191194 202234 
122119 169799 322119 177472 208491 
166148 366148 170954 158164 138586 
333958 36199 55986 533958 39899 
241035 90018 145400 441035 82512 
192421 87975 160374 392421 166809 
321004 50160 59195 521004 48637 
209888 104523 409888 106039 169662 
60116 219829 260116 231633 228306 
303136 38024 503136 81865 73839 
298872 80950 54314 498872 66992 
172049 139139 372049 129843 186920 
138309 136390 187174 338309 199818 
82764 205311 203992 225169 282764 
55179 231476 220764 255179 237402 
124279 214408 172332 324279 164702 
211467 99505 78602 198959 411467 
357172 557172 31644 27264 26748 
47731 234598 234302 247731 235638 
300170 53214 500170 96155 50291 
71605 234056 211742 271605 210992 
305429 77594 73191 38357 505429 
133076 333076 136783 212627 184438 
284389 47662 139238 44322 484389 
344303 36162 544303 49403 25829 
90051 215477 198838 205583 290051 
61542 229374 261542 223828 223714 
93753 181144 203474 227876 293753 
271517 81328 87712 471517 87926 
84446 195083 284446 214436 221589 
216040 109410 84293 416040 174217 
343948 32382 36792 543948 42930 
86978 202547 286978 222650 200847 
233183 433183 133959 122625 77050 
171660 211395 105691 371660 139594 
79336 211935 235363 194030 279336 
142224 197500 342224 135460 182592 
202512 195413 123862 75701 402512 
391514 6267 4197 6508 591514 
279427 479427 62575 91419 87152 
194314 152332 394314 99331 159709 
113220 313220 214487 178148 180925 
244975 109345 88270 444975 112435 
355831 31595 555831 28041 28702 
154811 153371 163940 173067 354811 
236077 131961 103675 436077 92210 
377641 14323 577641 16017 14378 
82872 218500 211971 203785 282872 
87678 173783 287678 236518 214343 
326262 526262 51577 42638 53261 
361351 18772 30565 27961 561351 
240578 76656 151895 440578 90293 
112741 312741 207273 169607 197638 
73069 273069 224190 200529 229143 
266140 105290 79821 82609 466140 
395373 2952 3568 595373 2734 
255444 88849 80552 119711 455444 
87096 287096 190189 221769 213850 
355085 555085 46810 17159 25861 
62875 262875 226101 218515 229634 
77799 277799 205996 223318 215088 
84850 220095 205427 204778 284850 
253625 453625 81416 70025 141309 
241878 102842 105861 107541 441878 
359881 559881 28725 24768 26745 
230854 118648 81316 430854 138328 
373917 6912 573917 22251 23003 
162946 127947 362946 165626 180535 
360562 29981 24635 560562 24260 
321945 49795 52734 521945 53581 
247709 101537 60156 142889 447709 
266841 93647 466841 95150 77521 
344057 32972 544057 29832 49082 
60187 222673 260187 224272 232681 
183505 123679 149509 159802 383505 
288406 488406 55395 83832 83961 
317292 58254 63275 517292 43887 
302711 79819 70142 502711 44617 
217535 86976 417535 179443 98511 
237817 88707 155678 437817 79981 
288019 73958 488019 53602 96402 
351708 45381 15767 551708 35436 
108595 144496 191699 308595 246615 
389409 7693 7473 6016 589409 
67222 228754 222603 214199 267222 
153092 138763 353092 178872 176181 
125816 197463 165857 325816 185048 
163213 121864 168088 363213 183622 
163499 181077 161623 130302 363499 
64555 225179 215532 230179 264555 
360562 32263 16550 30063 560562 
255691 455691 76137 101871 110610 
380008 580008 11912 13878 14194 
380303 12363 15488 580303 11543 
74364 185242 224507 241523 274364 
312806 65081 55766 512806 53541 
292306 51240 492306 92850 71298 
320693 520693 65854 45531 47229 
275528 85040 475528 56380 107524 
272449 472449 71539 100016 83547 
99848 299848 241101 219890 139313 
305777 37318 67069 84059 505777 
86588 188839 286588 215048 222937 
337064 43973 42497 537064 39402 
68156 215263 268156 232991 215434 
218519 109409 418519 155975 97578 
389605 6123 7752 589605 6915 
91650 203513 291650 204376 208811 
205940 97132 141136 405940 149852 
144701 194258 142142 344701 174198 
399881 36 123 599881 79 
124485 218108 161405 324485 171517 
308077 508077 80931 69325 33590 
177453 137944 140032 167118 377453 
215084 92937 154323 122572 415084 
373138 12445 573138 22800 18479 
227523 146041 99647 99266 427523 
217827 417827 136399 108734 119213 
254000 454000 119123 86680 86197 
299810 57490 499810 55253 87637 
70599 215145 220597 270599 223060 
243301 66316 81077 166005 443301 
155708 163699 163242 161643 355708 
100989 189524 300989 200949 207549 
294594 494594 77766 93028 40018 
309979 41100 509979 77172 61770 
226926 127333 118970 99845 426926 
52701 231262 252701 228610 234726 
287858 89665 73592 487858 61027 
113969 167369 174214 313969 230479 
98915 182739 172845 298915 246586 
197561 150031 397561 128518 126329 
64961 212125 264961 225690 232263 
91911 190152 291911 192929 233097 
317042 517042 64949 40200 60767 
273583 66747 473583 93821 92266 
148468 127287 172856 202921 348468 
44728 235850 244728 236415 238279 
142161 200853 144729 342161 170096 
41260 238715 239635 241260 239130 
176825 376825 170820 118405 157125 
265074 465074 47799 94429 127624 
129311 188103 329311 138118 215157 
368638 24156 568638 25267 13301 
199575 150982 128016 399575 121852 
275012 89719 79328 475012 80929 
371816 16850 21765 17753 571816 
343597 543597 40355 30934 41517 
346536 546536 38569 23768 44591 
285175 45762 118829 65059 485175 
192145 392145 98822 141374 175514 
227252 138700 93313 427252 113483 
249607 100057 134641 449607 66088 
60205 222435 228465 228690 260205 
296868 496868 90043 72283 43938 
277495 63059 37211 144740 477495 
295767 64903 54034 89529 495767 
162436 137108 172095 165925 362436 
186182 114078 126546 187012 386182 
159515 359515 211179 144491 125300 
167504 156657 156471 367504 151864 
377171 577171 18152 13018 14488 
247489 447489 68755 128450 107817 
340242 56833 31001 31682 540242 
338394 35101 46363 41748 538394 
149355 162004 171541 349355 167745 
220809 420809 124512 168324 65546 
58824 232286 209822 258824 240244 
94938 201225 179962 228937 294938 
72280 226910 272280 197710 230820 
338450 42107 538450 42337 38656 
354555 17475 554555 42912 30503 
248617 101688 114939 448617 86139 
314399 52612 73388 514399 45202 
270795 470795 76456 99617 82337 
287076 58652 487076 122625 44571 
318803 37173 518803 49733 75488 
40021 239980 240021 240004 239974 
70914 208982 207332 241858 270914 
378442 16667 578442 8739 17710 
112219 177314 179986 218262 312219 
337827 28370 537827 46736 49240 
211374 116255 411374 114135 146862 
208650 88893 408650 149881 143926 
245604 91169 103049 445604 114574 
60697 223815 241666 213125 260697 
380976 13528 580976 15355 9165 
246773 446773 91723 109317 105414 
379450 579450 14435 10422 16243 
262842 462842 93534 84933 95849 
151056 351056 165556 176394 155938 
392233 592233 5552 5930 4052 
316395 48560 43212 516395 75438 
189504 157801 154280 108911 389504 
42716 238486 242716 239411 236671 
271680 96310 471680 42954 117376 
54695 219080 238801 232729 254695 
367599 25390 21850 17562 567599 
52892 252892 232377 242000 219839 
305555 505555 69839 59916 59135 
165971 157168 164054 146836 365971 
106371 187922 199361 306371 199975 
150237 220433 145107 350237 133986 
243787 104751 443787 130295 77380 
126695 119866 216288 210456 326695 
84675 284675 225668 205538 199444 
297428 70911 68495 65738 497428 
212614 412614 82896 131543 160333 
61877 219895 233884 222467 261877 
208204 105805 116722 408204 161065 
144791 158107 153530 198781 344791 
