1000000 5 0.3 10000
166216 129563 466216 118598 119407 
281764 40813 59418 581764 36241 
152154 452154 173569 126874 95249 
264546 564546 38495 78637 53776 
102385 126779 187991 180460 402385 
277415 34347 71165 577415 39658 
290113 34101 590113 39003 46670 
83600 178179 383600 171528 183093 
345255 3923 2960 2607 645255 
116834 126900 221380 118052 416834 
299016 30261 599016 20835 50872 
184312 81738 484312 148005 101633 
36101 229794 336101 179327 218677 
218071 94698 72138 518071 97022 
326096 19436 15404 12968 626096 
200062 123983 102336 500062 73557 
180247 480247 121314 110674 107518 
235416 80828 535416 75295 73045 
308210 15526 608210 35990 32064 
297527 36904 597527 47321 20721 
255025 555025 77145 75069 37736 
140796 139718 114966 163724 440796 
138516 129430 171839 438516 121699 
50570 181980 195211 350570 221669 
175935 93070 149085 105975 475935 
341209 641209 6473 6438 4671 
335131 6312 635131 11931 11495 
103857 180920 154705 403857 156661 
148008 201090 99317 448008 103577 
53984 198354 353984 200125 193553 
188072 56911 111278 155667 488072 
204497 110286 504497 88413 92307 
222103 94523 522103 67500 93771 
13816 265157 219138 188073 313816 
53388 242609 142275 353388 208340 
50107 230256 161310 208220 350107 
234273 64277 534273 62923 104254 
238294 65222 68025 90165 538294 
155261 125229 89866 174383 455261 
349701 649701 167 236 195 
297276 46843 34028 24577 597276 
313754 30355 14987 27150 613754 
153838 163042 110793 453838 118489 
86761 181260 196642 148576 386761 
124067 424067 179436 97507 174923 
333237 633237 9540 12809 11177 
253204 553204 82278 64283 47031 
285064 585064 42595 53435 33842 
109923 159455 409923 130296 190403 
56004 356004 222859 197525 167608 
312853 27483 612853 25517 21294 
334572 13535 11137 6184 634572 
21719 321719 234899 232987 188676 
46005 346005 233045 191451 183494 
274806 43511 574806 56036 50841 
114224 149706 414224 165406 156440 
196470 496470 49722 126260 131078 
253728 84652 46556 61336 553728 
166753 107992 466753 128105 130397 
190342 89072 490342 133291 96953 
96816 168678 396816 200987 136703 
305654 605654 21249 35172 32271 
247457 547457 103505 52299 49282 
130530 112533 430530 186881 139526 
171208 153400 69854 134330 471208 
87351 135437 184697 205164 387351 
26134 212098 326134 261102 174532 
284505 45590 55785 29615 584505 
9246 211453 228913 241142 309246 
321293 20795 17299 19320 621293 
274280 45302 59807 46331 574280 
253856 39468 102882 553856 49938 
317422 20024 20728 24404 617422 
341586 641586 4650 5079 7099 
149977 104084 161778 134184 449977 
143717 182725 443717 114514 115327 
35593 335593 215254 207352 206208 
256860 76166 556860 42631 67483 
104900 124996 212637 404900 152567 
140947 84709 171403 440947 161994 
158240 162377 125166 95977 458240 
11408 208663 311408 262003 206518 
35087 218300 224678 186848 335087 
174609 87514 113443 149825 474609 
233657 84684 70581 533657 77421 
209579 120162 70213 509579 90467 
226311 52916 526311 83748 110714 
195111 72853 495111 133476 103449 
294574 594574 45000 38587 27265 
174108 111612 474108 104512 135660 
144203 68748 444203 199013 143833 
42422 342422 197094 169440 248622 
94793 394793 135861 146710 227843 
61103 199707 190608 361103 187479 
130979 166388 137539 430979 134115 
321578 15458 621578 13709 27677 
327031 14397 627031 22684 8857 
291043 591043 44902 22529 50483 
275637 42932 575637 49822 55972 
543 221494 244726 300543 232694 
320623 22833 14113 620623 21808 
282521 49398 582521 24749 60811 
238946 68453 70790 82865 538946 
122009 144574 422009 152249 159159 
93248 139299 180186 393248 194019 
22047 241763 215193 198950 322047 
16658 316658 234350 192046 240288 
215306 515306 103353 66187 99848 
291152 27579 32850 57267 591152 
135828 90218 138327 199799 435828 
39324 226032 339324 204246 191074 
287674 27011 587674 53348 44293 
202036 108680 112333 74915 502036 
222934 90352 76478 522934 87302 
12239 312239 223514 233599 218409 
6778 230559 235427 306778 220458 
222491 86323 78283 522491 90412 
236801 124468 50723 51207 536801 
50182 233357 174643 350182 191636 
224123 83730 82732 85292 524123 
183925 75166 144895 112089 483925 
276514 43821 576514 49441 53710 
195187 111596 495187 89594 108436 
177556 107098 477556 121073 116717 
66840 215916 219455 366840 130949 
147158 447158 96133 131513 178038 
164638 95203 162043 464638 113478 
213777 88952 93168 513777 90326 
34371 231012 212762 187484 334371 
106453 124430 228438 134226 406453 
267919 57428 567919 55113 51621 
267083 66760 41027 58047 567083 
271476 42083 70167 44798 571476 
35413 210725 227000 335413 191449 
81463 206421 164416 166237 381463 
312834 30678 20139 612834 23515 
76616 208893 176124 376616 161751 
193873 493873 104533 93988 113733 
127389 131895 147857 427389 165470 
233170 55331 94333 83996 533170 
90719 176334 390719 202883 139345 
73112 160923 373112 198907 193946 
201570 92813 103726 501570 100321 
337198 7722 10006 7876 637198 
41427 186704 207048 341427 223394 
336467 8319 4742 636467 14005 
326199 13090 626199 16106 18406 
289596 30550 589596 44619 45639 
292198 35973 592198 35288 44343 
99246 142492 399246 164265 194751 
32212 226017 184975 332212 224584 
220623 73387 86268 99099 520623 
86448 93006 386448 214833 219265 
139667 107017 153305 439667 160344 
104675 106643 229141 404675 154866 
194906 104758 494906 128963 76467 
2123 219829 231797 244128 302123 
215859 106174 86396 515859 75712 
157437 94173 457437 117464 173489 
305050 605050 34569 35186 20145 
221703 110651 521703 99654 46289 
102758 172597 182368 402758 139519 
243666 95678 63577 543666 53413 
337272 637272 8108 9302 8046 
179933 137645 72465 130024 479933 
148860 150404 113198 138678 448860 
341638 641638 6093 4381 6250 
54184 223228 208300 160104 354184 
31840 217835 331840 184887 233598 
197638 497638 114841 88407 101476 
67252 185697 367252 205486 174313 
14063 232993 224392 314063 214489 
8135 308135 223006 253345 207379 
148148 117745 448148 122665 163294 
246912 62659 62008 81509 546912 
130848 207648 124550 430848 106106 
293566 28869 44283 39716 593566 
275098 47812 46602 575098 55390 
172187 472187 95232 126321 134073 
3752 200185 239101 303752 253210 
228726 528726 108885 72031 61632 
65431 157292 164406 247440 365431 
250339 55788 550339 70450 73084 
190910 490910 107819 69193 141168 
261060 79378 561060 48307 50195 
24117 218657 215940 324117 217169 
238899 70056 95628 538899 56518 
344747 2858 644747 4066 3582 
91903 391903 169533 171078 175583 
292129 592129 35579 39958 40205 
138558 140907 118591 438558 163386 
152228 98214 452228 135165 162165 
100799 191088 152628 154686 400799 
202051 502051 92136 99346 104416 
116230 138495 416230 168338 160707 
325419 18138 14630 16394 625419 
44822 230680 344822 227379 152297 
9176 222745 243412 309176 215491 
206237 125272 506237 92208 70046 
339146 639146 7662 7441 6605 
309632 25484 25766 29486 609632 
346128 3033 2214 2497 646128 
266337 58985 566337 46142 62199 
192644 118552 84698 492644 111462 
154327 191510 131742 454327 68094 
209180 74668 509180 92194 114778 
38059 338059 239394 195297 189191 
131074 137657 431074 140601 159594 
280126 39731 29288 580126 70729 
28206 260174 328206 193129 190285 
325965 625965 15967 15333 16770 
237626 537626 91429 64943 68376 
60510 360510 186367 184147 208466 
281341 51206 48140 37972 581341 
156829 133715 456829 163661 88966 
208092 119370 90926 73520 508092 
54326 171211 216172 203965 354326 
223629 106183 61240 523629 85319 
222477 119896 45909 89241 522477 
200631 93843 500631 135689 69206 
138997 129353 130656 161997 438997 
305723 33249 25841 605723 29464 
115608 146245 158174 415608 164365 
1349 205456 239676 301349 252170 
201395 82148 501395 103787 111275 
349643 226 149 339 649643 
148922 448922 163380 137626 101150 
77446 195742 208753 377446 140613 
90031 178756 390031 171516 169666 
72446 152085 181773 221250 372446 
49846 177446 218404 349846 204458 
234393 60876 534393 81711 88627 
118354 418354 164302 178793 120197 
35052 201475 335052 211588 216833 
237312 537312 52092 83964 89320 
304652 28054 28573 34069 604652 
135461 125871 435461 196280 106927 
148266 135783 130640 448266 137045 
302769 602769 31610 27317 35535 
8890 308890 217992 247969 216259 
283048 61861 22991 583048 49052 
341300 6389 6112 641300 4899 
89843 149022 175915 389843 195377 
87633 183935 387633 171683 169116 
303819 31855 36749 23758 603819 
232402 43619 87240 532402 104337 
318273 20862 21417 618273 21175 
286212 39080 42622 45874 586212 
29231 230827 203573 329231 207138 
309248 38101 609248 30848 12555 
211117 77868 87079 511117 112819 
96858 147831 175305 396858 183148 
305130 30648 35072 605130 24020 
53751 353751 217275 197802 177421 
319153 17839 13930 29925 619153 
323354 18802 19244 623354 15246 
56550 206520 172576 356550 207804 
102177 149288 179063 167295 402177 
270614 29113 55010 74649 570614 
302835 37041 26886 602835 30403 
181892 108501 80725 481892 146990 
261613 76469 561613 52356 47949 
237669 49703 95758 79201 537669 
24255 228302 199340 223848 324255 
47479 154994 233406 216642 347479 
156183 132751 171177 456183 83706 
333183 12865 8573 12196 633183 
277327 55558 577327 36923 52865 
98018 398018 130428 190279 183257 
35954 218614 194083 215395 335954 
84919 384919 203640 167316 159206 
112386 104900 227769 412386 142559 
27125 257638 216446 171666 327125 
276609 58156 43211 45415 576609 
153646 453646 187927 128778 76003 
267331 567331 53777 59822 51739 
289041 45119 38622 38177 589041 
253275 63927 70000 553275 59523 
274044 43456 574044 46363 62093 
221514 61688 87221 108063 521514 
293686 593686 51635 39017 21976 
150791 147112 450791 121110 130196 
36382 193320 190791 243125 336382 
73075 221987 158688 173175 373075 
69348 369348 191682 209446 160176 
98863 175376 178428 398863 148470 
16820 208412 316820 233066 224882 
343816 4032 643816 6162 2174 
88346 388346 137244 201387 184677 
32728 170107 231669 332728 232768 
197527 144073 497527 90746 70127 
236189 58272 70303 536189 99047 
7874 222350 210566 307874 251336 
175815 122743 126353 99274 475815 
3147 211572 303147 241702 240432 
346881 2341 2045 646881 1852 
302097 602097 28914 26821 40071 
296131 596131 33315 38386 36037 
82751 382751 155000 231102 148396 
349188 649188 521 537 566 
98415 398415 156960 174084 172126 
24941 161774 247302 241042 324941 
43832 135320 343832 243431 233585 
60876 179580 199362 199306 360876 
274506 47322 54362 49304 574506 
256264 556264 55258 62354 69860 
148066 144333 448066 104424 155111 
342537 4744 642537 4706 5476 
19249 244294 319249 209135 208073 
130644 208239 430644 120644 109829 
221778 97412 50546 521778 108486 
129124 429124 188454 121313 131985 
219354 82457 519354 95037 83798 
49627 183648 202489 349627 214609 
113004 233839 87440 413004 152713 
116258 122804 148470 196210 416258 
132252 432252 179399 104346 151751 
300744 44759 16416 37337 600744 
13332 202833 313332 246398 224105 
244213 76401 544213 88272 46901 
272460 61718 572460 35071 58291 
336858 10322 8699 7263 636858 
58301 234441 358301 168515 180442 
136917 135980 168671 436917 121515 
87659 150674 208284 387659 165724 
126048 120245 110391 217268 426048 
183671 79304 144005 109349 483671 
24342 324342 277229 183675 190412 
242389 85325 67325 62572 542389 
134759 172898 146542 434759 111042 
18345 216763 231668 214879 318345 
217760 87665 67960 108855 517760 
91645 149577 168882 198251 391645 
50965 200020 350965 193497 204553 
191309 99107 95073 123202 491309 
63812 162347 187236 222793 363812 
195734 132673 61984 113875 495734 
118777 159965 168914 418777 133567 
171425 99695 471425 137106 120349 
280500 57828 41555 580500 39617 
209308 509308 61855 110298 109231 
111306 146964 152832 177592 411306 
332758 13480 632758 12393 8611 
211883 49012 122261 104961 511883 
325477 14133 17558 17355 625477 
336180 9757 10316 636180 7567 
144751 95092 145787 169619 444751 
258293 58500 558293 65190 59724 
97835 182359 132825 397835 189146 
20526 245745 198998 320526 214205 
150384 164322 129679 105231 450384 
312374 612374 37029 12042 26181 
75577 198032 202852 375577 147962 
348634 1075 876 648634 781 
260921 560921 70662 36594 70902 
234861 51257 66699 112322 534861 
62710 362710 195147 200118 179315 
228583 110039 79268 528583 53527 
30295 330295 214195 220591 204624 
35490 335490 234040 174890 220090 
218135 51191 155734 56805 518135 
244505 62733 108259 544505 39998 
141854 149911 102852 441854 163529 
222830 95455 77655 522830 81230 
76330 212417 155523 376330 179400 
277121 79677 34628 31453 577121 
315655 15271 615655 32563 20856 
47618 183005 347618 222050 199709 
287970 32347 587970 44664 47049 
302870 34575 36570 23115 602870 
102752 402752 176594 163871 154031 
77916 165282 181268 197618 377916 
223104 523104 60186 116832 76774 
35518 222086 335518 210751 196127 
43579 224853 343579 188069 199920 
111197 411197 134171 187977 155458 
197617 108876 497617 107639 88251 
230797 530797 102394 72827 63185 
252469 80781 552469 85066 29215 
322161 18727 622161 12511 24440 
21032 290556 183524 183856 321032 
247389 50241 75660 79321 547389 
303779 41831 603779 26475 24136 
60540 197892 145612 235416 360540 
28950 218582 217281 328950 206237 
140702 135319 172409 440702 110868 
7281 208221 251414 225803 307281 
47418 171836 228743 347418 204585 
261857 67619 561857 67779 40888 
203543 503543 84668 82792 125454 
332944 13068 10699 10345 632944 
17686 317686 266559 167403 230666 
41888 223829 203369 341888 189026 
112374 114856 158533 201863 412374 
211487 78455 511487 100807 97764 
154397 158848 129329 454397 103029 
43824 201714 205320 343824 205318 
46760 216984 189518 199978 346760 
291256 31241 47471 591256 38776 
181102 481102 112516 122920 102360 
45367 205738 345367 199618 203910 
136542 164296 132612 436542 130008 
229457 66658 90615 83813 529457 
82293 382293 97063 226417 211934 
344820 3983 2636 3741 644820 
95368 395368 152204 141921 215139 
