1000000 5 0.1 10000
217414 167180 116560 317414 181432 
354151 68164 69781 53753 454151 
262701 122465 124071 128062 362701 
366073 51008 49755 466073 67091 
435251 535251 14871 8611 6016 
392070 39357 492070 39517 36986 
190142 171143 290142 173849 174724 
378682 63022 52184 478682 27430 
353517 73573 64994 54399 453517 
405659 12805 38692 37185 505659 
177150 277150 150712 208381 186607 
245953 137121 345953 145993 124980 
338083 63285 438083 102367 58182 
204204 190006 304204 143144 158442 
167206 184928 267206 178517 202143 
396800 30363 496800 34950 41087 
293837 393837 97260 148084 66982 
407369 24782 507369 41231 19249 
176214 276214 163916 186359 197297 
150404 214793 191518 250404 192881 
215600 315600 162848 160391 145561 
212449 142013 187557 312449 145532 
173987 205285 273987 182180 164561 
136361 217293 209398 200587 236361 
164289 264289 191777 192911 186734 
276798 376798 123406 116299 106699 
265934 365934 113457 118699 135976 
444582 2826 544582 4507 3503 
255672 355672 80921 140341 167394 
437634 10923 10176 537634 3633 
344437 75130 90683 444437 45313 
272980 372980 106772 107205 140063 
239343 193178 339343 112348 115788 
215197 138568 170745 315197 160293 
305430 405430 89840 106048 93252 
183539 162182 283539 184992 185748 
189761 289761 149053 224567 146858 
188851 187535 168463 288851 166300 
125141 216860 225141 213135 219723 
337626 63860 93004 437626 67884 
442244 542244 5689 5271 4552 
327651 50337 427651 101691 92670 
238282 338282 125391 126647 171398 
261706 81976 139025 361706 155587 
231513 104403 146565 186006 331513 
336519 436519 97638 59559 69765 
385499 35536 44774 485499 48692 
445979 2888 2469 2685 545979 
245845 177477 108698 345845 122135 
426661 15112 526661 21512 10054 
239720 339720 95333 187312 137915 
380375 48131 480375 39033 52086 
369575 58537 469575 50952 51361 
437143 8653 6656 10405 537143 
334975 86531 60909 82610 434975 
275756 156864 128525 375756 63099 
421596 521596 19078 17262 20468 
316770 416770 96876 83871 85713 
389903 43761 39716 489903 36717 
263699 363699 108510 196137 67955 
268380 368380 126738 112368 124134 
238420 338420 136988 157890 128282 
321668 65917 131842 58905 421668 
326423 94906 76014 426423 76234 
438687 8718 538687 7273 6635 
164572 264572 181264 204376 185216 
308873 122283 408873 74831 85140 
190972 181428 133356 290972 203272 
408084 32589 20622 508084 30621 
162208 199672 262208 199242 176670 
227673 122217 164873 157564 327673 
122156 219074 222156 218519 218095 
252468 146750 352468 111481 136833 
351279 93870 45424 58148 451279 
266762 105942 107674 152860 366762 
429384 9111 14988 17133 529384 
244395 137003 127608 344395 146599 
169473 269473 212803 155610 192641 
254851 126559 354851 120187 143552 
133025 215795 222269 195886 233025 
247310 105923 347310 168902 130555 
316749 115758 416749 80355 70389 
148362 196646 211049 248362 195581 
287891 387891 91371 121980 110867 
172030 179745 172522 203673 272030 
263889 363889 164158 95973 112091 
311911 411911 91173 82506 102499 
174991 274991 201289 210936 137793 
164681 195304 176671 264681 198663 
209875 187113 309875 133508 159629 
335265 35863 103422 435265 90185 
230100 130888 330100 158973 149939 
176732 153074 239017 154445 276732 
435255 14884 535255 7373 7233 
411074 16310 17888 511074 43654 
123687 219414 223687 217062 216150 
158908 186997 258908 181490 213697 
347058 100809 67066 38009 447058 
414076 514076 25099 13362 33387 
124790 216806 216598 224790 217016 
135810 209021 207547 235810 211812 
267540 82872 113309 367540 168739 
339222 78847 83938 439222 58771 
246056 152824 346056 147954 107110 
317367 56270 69267 417367 139729 
429587 8279 14954 17593 529587 
331601 121839 431601 60650 54309 
384579 34153 58933 37756 484579 
447739 1949 642 1931 547739 
368735 52007 468735 72173 38350 
340960 440960 71346 75075 71659 
160739 188974 195338 260739 194210 
290741 121373 129621 67524 390741 
277568 115611 60690 168563 377568 
285681 96073 385681 127151 105414 
358060 66607 57319 59954 458060 
289422 129939 61810 129407 389422 
157739 223196 257739 174740 186586 
419382 519382 25237 19616 16383 
304695 88372 63748 404695 138490 
408217 33029 31743 508217 18794 
285669 385669 56906 121896 149860 
241962 128865 97755 189456 341962 
418495 25533 17125 518495 20352 
294655 140601 58212 111877 394655 
186796 184076 189038 286796 153294 
173893 196701 205169 150344 273893 
168165 176873 268165 196066 190731 
317360 130491 57494 77295 417360 
216044 123633 139764 204515 316044 
158173 174802 207073 258173 201779 
295278 111177 83724 395278 114543 
284774 95686 166523 68243 384774 
415875 28882 515875 17729 21639 
153118 253118 186779 203683 203302 
412254 512254 24998 21228 29266 
186233 210722 131291 185521 286233 
268395 114332 103912 144966 368395 
160809 260809 180843 209772 187767 
182673 182191 179843 282673 172620 
421511 29888 13960 521511 13130 
266439 139232 100877 366439 127013 
363922 463922 38798 55877 77481 
151554 182917 203079 210896 251554 
318269 73910 101611 87941 418269 
433958 10392 533958 10892 10800 
167194 184470 207000 267194 174142 
157930 198236 200686 257930 185218 
390648 490648 60774 40419 17511 
190990 174299 190746 290990 152975 
388576 57104 27855 37889 488576 
372338 472338 48818 50819 55687 
159018 183491 259018 198601 199872 
365546 63754 61122 44032 465546 
290625 100105 390625 90844 127801 
346174 68123 63027 446174 76502 
319400 87321 80038 93841 419400 
403349 24074 37612 503349 31616 
296608 128453 109789 396608 68542 
132479 209621 214145 211276 232479 
125776 212994 216750 218704 225776 
157521 200888 257521 173882 210188 
343374 74756 443374 82915 55581 
298089 119164 78841 105817 398089 
275058 118022 142216 375058 89646 
315751 98550 68356 101592 415751 
300655 86279 150453 400655 61958 
168982 164393 198939 198704 268982 
346425 38108 64178 104864 446425 
173235 222102 158181 173247 273235 
361630 31890 77387 461630 67463 
144971 205111 211211 244971 193736 
350559 450559 83434 62962 52486 
418122 518122 22089 17794 23873 
245226 119488 345226 176215 113845 
278305 378305 85068 157447 100875 
131128 207887 231128 211008 218849 
324277 101337 83304 66805 424277 
414379 514379 15869 35726 19647 
437220 537220 5961 8801 10798 
431132 11391 15594 531132 10751 
185442 171254 186037 285442 171825 
173752 177130 198831 273752 176535 
334798 81311 77420 71673 434798 
201910 140255 166772 189153 301910 
319735 419735 59618 112262 88650 
344294 64390 444294 69048 77974 
319998 101830 70953 419998 87221 
358474 54967 458474 68013 60072 
309134 90858 409134 71104 119770 
343771 443771 78042 65476 68940 
202375 147856 205901 141493 302375 
203985 187858 177760 303985 126412 
402927 26407 502927 29942 37797 
387561 42572 40626 41680 487561 
304318 404318 103915 118492 68957 
192768 196737 292768 136135 181592 
206314 306314 149181 123596 214595 
138640 213264 238640 206560 202896 
137306 211419 207905 237306 206064 
187844 200481 198295 287844 125536 
131098 222408 204451 231098 210945 
137953 205794 202943 237953 215357 
335748 435748 79600 81203 67701 
262664 134673 154433 362664 85566 
367959 26328 59440 467959 78314 
204338 162345 175394 304338 153585 
410749 26568 25089 510749 26845 
163050 207624 184238 182038 263050 
301310 401310 101338 101852 94190 
424628 11230 524628 19191 20323 
376828 48861 42999 476828 54484 
391175 34526 37283 45841 491175 
433007 9800 13996 533007 10190 
319086 101702 419086 83731 76395 
329328 49197 72481 429328 119666 
125423 215998 216088 217068 225423 
300294 400294 65971 108757 124684 
134155 234155 209077 211925 210688 
433805 8761 533805 10904 12725 
244125 141379 144553 344125 125818 
249204 122918 349204 120732 157942 
244725 160589 148216 101745 344725 
405846 27626 22617 505846 38065 
332751 58023 78937 97538 432751 
238618 123697 179531 338618 119536 
146113 246113 204930 214121 188723 
251396 147256 96199 351396 153753 
137384 201872 237384 210004 213356 
200932 184169 158982 154985 300932 
427930 12429 10316 21395 527930 
264333 109276 163772 364333 98286 
158389 181238 227973 258389 174011 
292424 392424 83763 129555 101834 
203198 179296 156290 158018 303198 
428127 12408 13917 528127 17421 
329616 55811 97092 87865 429616 
207376 307376 217868 147260 120120 
157445 257445 226434 201770 156906 
192003 292003 170736 206464 138794 
173160 172257 170725 210698 273160 
418636 21564 518636 13151 28013 
166980 266980 167091 215913 183036 
403849 503849 42917 23936 25449 
175631 186945 165938 275631 195855 
327301 53617 427301 104474 87307 
325906 425906 64378 89247 94563 
269702 141264 134385 369702 84947 
292271 99114 60841 155503 392271 
282813 382813 119679 135553 79142 
334565 81415 434565 83444 66011 
430037 8537 14691 16698 530037 
253886 116787 162549 112892 353886 
447297 1120 1672 2614 547297 
262018 157382 132878 362018 85704 
224975 182748 126297 141005 324975 
248207 348207 128149 137109 138328 
230542 121839 142596 174481 330542 
235509 198829 130277 99876 335509 
414697 514697 27045 20262 23299 
435436 10348 8998 9782 535436 
252334 352334 146526 131333 117473 
345869 445869 81474 79833 46955 
246008 346008 151807 127244 128933 
388205 30655 42662 488205 50273 
143593 215020 243593 198780 199014 
333662 57115 93803 81758 433662 
128886 228886 215865 207885 218478 
242794 144223 342794 104647 165542 
141534 201360 241534 201102 214470 
216967 316967 145627 168344 152095 
247055 347055 185075 98011 122804 
362202 462202 70385 67916 37295 
437707 9101 6930 537707 8555 
338818 80346 75907 66111 438818 
289123 389123 92801 107989 120964 
339555 60229 62076 439555 98585 
391391 47909 491391 36058 33251 
374448 474448 53029 48230 49845 
193965 137041 184584 293965 190445 
316733 71813 124298 70423 416733 
139145 239145 201917 215539 204254 
356382 67384 48321 71531 456382 
399082 25056 40007 499082 36773 
417490 26338 517490 23711 14971 
425304 17131 20109 525304 12152 
140082 193029 216437 240082 210370 
428865 16188 13694 12388 528865 
397134 40703 497134 27267 37762 
390715 40465 39735 38370 490715 
290191 390191 110474 99545 109599 
259796 146817 138398 95193 359796 
196850 210428 130640 165232 296850 
420446 14191 24958 520446 19959 
203679 170901 160417 161324 303679 
145670 194553 245670 206047 208060 
314324 69725 414324 87693 113934 
160108 196163 260108 182231 201390 
189253 140729 214818 289253 165947 
434874 11026 10472 534874 8754 
178796 278796 177818 183181 181409 
166916 266916 197633 163091 205444 
323500 103981 63569 85450 423500 
186363 161437 172482 193355 286363 
359451 78359 48549 54190 459451 
162733 208942 262733 162714 202878 
374538 44473 61603 474538 44848 
343031 90463 60476 443031 62999 
130769 204535 230769 212091 221836 
449549 390 214 549549 298 
340653 95395 70349 52950 440653 
218315 318315 191203 152886 119281 
249246 349246 119468 127297 154743 
242061 121019 342061 158755 136104 
240870 126086 161248 130926 340870 
147515 195050 210686 247515 199234 
213753 153841 145932 313753 172721 
300825 87568 400825 56603 154179 
352136 72183 452136 58926 64619 
155842 195654 255842 198199 194463 
360586 72517 57035 49276 460586 
181028 191192 281028 159125 187627 
145698 245698 202781 210632 195191 
274284 374284 118325 91069 142038 
361119 42351 73657 461119 61754 
193200 293200 169107 152486 192007 
233825 126189 130894 333825 175267 
181029 197622 176994 281029 163326 
251436 351436 135635 92815 168678 
198392 182722 298392 180027 140467 
388315 488315 37316 61157 24897 
348800 111252 32497 448800 58651 
385231 59630 26608 485231 43300 
257037 104675 357037 165045 116206 
213103 192518 147586 313103 133690 
369027 73599 37902 50445 469027 
324471 424471 76138 90407 84513 
182605 282605 172991 176329 185470 
208462 134475 182346 308462 166255 
138505 238505 203905 207985 211100 
180400 201941 166237 171022 280400 
146556 215000 209733 182155 246556 
198060 176206 298060 157011 170663 
281387 126130 139620 71476 381387 
205862 172039 305862 138754 177483 
441525 8035 4949 541525 3966 
302053 402053 96130 104175 95589 
165593 214094 146820 207900 265593 
146056 184422 205659 217807 246056 
252110 352110 149520 69482 176778 
207898 142122 165849 307898 176233 
249674 167198 116275 117179 349674 
245799 131784 133584 345799 143034 
230913 176000 123262 330913 138912 
123019 216499 218157 219306 223019 
132443 208244 211255 215615 232443 
382476 63253 37384 482476 34411 
405299 505299 29959 16939 42504 
427145 21356 527145 14478 9876 
341413 73495 71457 441413 72222 
151700 212052 159021 225527 251700 
300467 127854 400467 74783 96429 
266147 103658 128360 366147 135688 
273531 134043 373531 98529 120366 
427631 12527 527631 14415 17796 
289600 125571 103968 91261 389600 
276916 72633 149805 123730 376916 
376245 476245 61696 31136 54678 
211757 181747 311757 153552 141187 
386372 58001 48266 486372 20989 
380192 26746 54242 480192 58628 
196689 152437 167033 296689 187152 
156323 256323 200641 200669 186044 
353644 73265 54504 64943 453644 
172023 272023 189773 177615 188566 
344409 80291 444409 64018 66873 
409112 28276 31108 509112 22392 
203788 141167 303788 133457 217800 
215409 315409 179122 162068 127992 
449100 710 549100 604 486 
321710 84725 80278 421710 91577 
348654 61125 448654 66030 75537 
153519 205277 198439 189246 253519 
171445 212163 197102 271445 147845 
162575 193100 177161 204589 262575 
308761 78265 118209 408761 86004 
355759 71386 56083 455759 61013 
394747 49499 42306 494747 18701 
247258 134010 347258 143399 128075 
266034 92919 140993 134020 366034 
244009 122870 344009 148647 140465 
243460 113520 142412 157148 343460 
154884 196940 254884 184269 209023 
430311 13056 12047 530311 14275 
