1000000 5 1.0 10000
162200 112200 318000 150800 256800 
28400 308600 229000 308000 126000 
300000 420400 108000 148400 23200 
149400 109000 32600 220200 488800 
71000 192000 62200 108800 566000 
80200 577400 228200 24800 89400 
82200 177000 147400 144800 448600 
141400 224600 483200 96800 54000 
210000 182600 74600 497200 35600 
186200 176000 55600 486200 96000 
208400 33200 285600 259800 213000 
128600 100600 244000 298400 228400 
91200 310200 160000 150800 287800 
183200 182200 167600 231000 236000 
97400 349600 35600 157000 360400 
213400 393200 244800 116600 32000 
67800 451800 154000 146600 179800 
184400 124000 45400 177000 469200 
284000 335200 21600 268400 90800 
37200 328000 273400 175000 186400 
354600 93600 29000 163000 359800 
151000 488200 83600 206400 70800 
105200 286600 370200 101200 136800 
165800 21000 525000 92000 196200 
323400 20800 339000 91600 225200 
24800 89400 577400 228200 80200 
121000 39600 194600 361400 283400 
273200 18800 200800 275800 231400 
248600 288800 42200 161600 258800 
78400 129600 221200 284600 286200 
131200 19200 171800 167800 510000 
23600 250800 303200 126000 296400 
110200 190400 158600 471800 69000 
134600 191600 529200 44400 100200 
65200 221400 250800 198200 264400 
86600 365200 303200 154000 91000 
94200 660600 145800 21600 77800 
287600 70000 117800 236400 288200 
83600 488200 206400 70800 151000 
125800 56400 155400 161400 501000 
33800 125200 78800 227400 534800 
320200 85800 138600 350600 104800 
171800 200000 133000 445200 50000 
187800 266000 220200 264600 61400 
164400 491800 193600 119600 30600 
157000 35600 97400 349600 360400 
55600 189800 84400 162200 508000 
27200 125000 69200 219600 559000 
160000 150800 91200 287800 310200 
62200 154800 46600 229200 507200 
167800 121000 41800 169400 500000 
251600 87600 311800 23800 325200 
77800 60800 539800 210800 110800 
310600 116400 395800 27200 150000 
333400 122000 23200 410400 111000 
193600 119600 30600 164400 491800 
72400 123000 251400 238400 314800 
21600 335200 284000 90800 268400 
209000 21800 279400 291600 198200 
145400 172400 156600 471000 54600 
70800 150400 494200 120200 164400 
55400 174200 164400 78600 527400 
74000 149800 118200 476800 181200 
249000 113000 116200 217800 304000 
274000 28000 326600 132200 239200 
177600 461600 173600 152400 34800 
157400 142000 434600 95200 170800 
59600 535400 168000 153800 83200 
154800 106000 249800 131400 358000 
99600 195400 325000 86800 293200 
84800 63200 511200 150200 190600 
226400 289200 118600 234800 131000 
174400 168000 68400 440600 148600 
97400 349600 360400 35600 157000 
95200 135800 471400 216800 80800 
46600 154800 229200 507200 62200 
173400 168800 347000 35800 275000 
34800 206000 556400 51600 151200 
261200 202000 91400 266400 179000 
30200 173600 279200 147200 369800 
196200 92000 21000 525000 165800 
136800 614600 55000 160000 33600 
28400 229000 126000 308000 308600 
171800 32000 314000 101600 380600 
89400 162800 478400 75600 193800 
200800 273200 275800 231400 18800 
83200 168000 535400 59600 153800 
70800 505000 25000 213800 185400 
24000 117400 181000 299400 378200 
154800 507200 229200 46600 62200 
90600 118600 286600 288600 215600 
94200 21600 660600 77800 145800 
134400 84400 152000 440200 189000 
152000 174400 116600 417400 139600 
162200 150800 318000 112200 256800 
81800 218200 328800 285000 86200 
76600 189800 143600 542000 48000 
135800 216800 95200 471400 80800 
130600 86800 183200 554000 45400 
182400 185000 550000 20200 62400 
234000 151800 95600 281000 237600 
21400 362800 103000 155600 357200 
211600 289000 79000 303200 117200 
34400 233400 230600 234200 267400 
91000 303200 86600 154000 365200 
182400 185000 20200 62400 550000 
61000 73800 588600 94200 182400 
267600 78800 32600 308000 313000 
73200 204600 252000 201400 268800 
255600 247400 166800 285600 44600 
219600 69200 125000 559000 27200 
211600 72000 254400 202200 259800 
34400 370000 190600 283000 122000 
206400 68200 479800 79600 166000 
59000 538400 171000 170200 61400 
77600 198200 198800 268600 256800 
357200 362800 21400 155600 103000 
140600 26200 207600 109400 516200 
76400 19200 104000 187600 612800 
158000 289800 376600 25600 150000 
240600 239200 135600 91000 293600 
58800 65000 168000 193600 514600 
117000 67400 207800 26600 581200 
26200 91000 335800 305800 241200 
91600 323400 339000 225200 20800 
210200 80400 506800 28000 174600 
61400 266000 264600 187800 220200 
167000 546200 179600 87000 20200 
286600 219600 107800 308600 77400 
32000 116600 244800 393200 213400 
65800 30400 514400 198400 191000 
165800 21000 196200 525000 92000 
175200 135200 475200 28800 185600 
210800 72400 166400 64000 486400 
311800 87600 251600 23800 325200 
188600 62200 456600 147400 145200 
20200 185000 182400 550000 62400 
192200 148200 458400 40000 161200 
232600 271600 140000 129200 226600 
259200 283600 358000 22200 77000 
179600 546200 87000 20200 167000 
81800 166600 68800 550600 132200 
73000 175800 146200 445600 159400 
99200 371600 308200 188600 32400 
167200 470000 63600 199200 100000 
270000 255400 103400 33800 337400 
22600 530400 199200 183600 64200 
265600 340400 84800 29200 280000 
73000 199400 129600 96000 502000 
162800 22600 467000 156800 190800 
84800 190600 511200 63200 150200 
170200 171000 61400 538400 59000 
168800 173400 35800 347000 275000 
110200 69000 190400 471800 158600 
205200 24800 141000 577000 52000 
71000 108800 566000 62200 192000 
206400 488200 83600 151000 70800 
318000 21800 226200 320400 113600 
182200 183200 231000 236000 167600 
68200 479800 206400 166000 79600 
162200 415000 132000 145200 145600 
127000 21400 189000 168600 494000 
34000 285800 136200 341000 203000 
199600 506600 171600 93000 29200 
108800 490400 201600 27200 172000 
201600 108800 172000 490400 27200 
34400 283000 122000 190600 370000 
30000 171400 145800 298200 354600 
174200 78600 164400 55400 527400 
86400 222400 68200 110000 513000 
218600 131800 308400 227000 114200 
229000 308000 28400 126000 308600 
234000 95600 151800 237600 281000 
247000 138000 36600 253000 325400 
214800 75800 21000 512400 176000 
135200 161400 451000 191800 60600 
132800 30200 292800 229400 314800 
20200 550000 62400 185000 182400 
189800 542000 143600 76600 48000 
67400 608600 23400 102000 198600 
320200 138600 350600 104800 85800 
86200 285000 81800 328800 218200 
123000 251400 72400 238400 314800 
200400 33600 454000 168600 143400 
74600 268600 251400 85400 320000 
278200 85400 133200 343600 159600 
176200 20000 157400 480200 166200 
220000 138600 479000 110800 51600 
143400 192000 538400 101400 24800 
115800 374600 28200 103000 378400 
105200 169200 634400 62400 28800 
22600 123600 607400 158800 87600 
99600 293200 195400 86800 325000 
19200 175800 535600 201400 68000 
153200 171200 181600 26600 467400 
70800 494200 120200 150400 164400 
249000 217800 116200 304000 113000 
132000 134400 483600 222600 27400 
34000 341000 136200 285800 203000 
147400 177000 144800 82200 448600 
21600 145800 660600 77800 94200 
256800 77600 268600 198200 198800 
209200 396400 231400 27400 135600 
280000 239600 339200 119200 22000 
190600 63200 84800 150200 511200 
173600 152400 177600 461600 34800 
81800 210600 77800 604800 25000 
198600 474400 98800 157000 71200 
34800 152400 461600 177600 173600 
200000 133000 50000 171800 445200 
63600 199200 100000 167200 470000 
349600 35600 360400 157000 97400 
149400 158000 446200 58000 188400 
74400 154600 24400 193000 553600 
174200 280000 197200 258000 90600 
130600 45400 86800 554000 183200 
248600 106800 194200 197200 253200 
308000 78800 313000 32600 267600 
95200 434600 170800 142000 157400 
44600 285600 166800 247400 255600 
93000 301400 42200 323000 240400 
113000 217800 116200 249000 304000 
256800 131400 265600 22600 323600 
200400 143400 33600 454000 168600 
193600 164400 30600 119600 491800 
146200 73000 159400 445600 175800 
34800 151200 206000 556400 51600 
75200 279800 301000 120400 223600 
25000 328000 258200 308400 80400 
214800 21000 75800 176000 512400 
138600 262400 93200 362000 143800 
116600 152000 174400 417400 139600 
90600 215600 286600 118600 288600 
74600 182600 497200 35600 210000 
233600 80600 111000 267600 307200 
175200 135200 475200 185600 28800 
126000 303200 296400 23600 250800 
174400 116600 417400 139600 152000 
267600 307200 111000 80600 233600 
46200 508400 110400 205400 129600 
75200 120400 301000 223600 279800 
125200 227400 33800 534800 78800 
55800 219400 537600 40600 146600 
280000 239600 119200 339200 22000 
159600 278200 343600 85400 133200 
176000 96000 55600 186200 486200 
124000 184400 469200 45400 177000 
78800 313000 32600 308000 267600 
73000 298600 298600 79600 250200 
150400 300600 29200 251600 268200 
61400 187800 220200 266000 264600 
62200 507200 46600 229200 154800 
73600 619800 208200 18400 80000 
86400 110000 222400 68200 513000 
190600 511200 63200 84800 150200 
251600 268200 150400 29200 300600 
265600 280000 29200 84800 340400 
184400 45400 177000 124000 469200 
117800 70000 287600 236400 288200 
21600 77800 94200 660600 145800 
367000 104400 375200 29400 124000 
255600 285600 44600 166800 247400 
181200 476800 149800 118200 74000 
91400 230200 329200 321200 28000 
24800 52000 577000 141000 205200 
305800 335800 241200 26200 91000 
265600 340400 84800 280000 29200 
133000 50000 200000 445200 171800 
103000 21400 362800 357200 155600 
56400 155400 161400 501000 125800 
104000 21600 390800 315600 168000 
280000 340400 84800 29200 265600 
116600 142800 414800 181200 144600 
21800 279400 198200 291600 209000 
113600 226200 318000 21800 320400 
20800 339000 225200 323400 91600 
170600 205400 24000 134000 466000 
69800 199400 249800 197000 284000 
300000 23200 108000 420400 148400 
30200 229400 132800 314800 292800 
63000 146400 179200 164400 447000 
205400 170600 466000 24000 134000 
186800 339000 348400 25200 100600 
33800 270000 337400 103400 255400 
85400 320000 251400 268600 74600 
52000 577000 24800 141000 205200 
146400 164400 63000 447000 179200 
81800 218400 215400 263400 221000 
149400 188400 446200 58000 158000 
109400 337200 103000 420800 29600 
135600 240600 293600 91000 239200 
90000 313400 222800 78600 295200 
273400 37200 328000 175000 186400 
162800 467000 22600 156800 190800 
227200 536800 124600 89200 22200 
132200 239200 28000 326600 274000 
35600 306800 144400 258000 255200 
70800 150400 164400 494200 120200 
181200 106800 34200 349000 328800 
88400 328400 18800 325600 238800 
239200 274000 132200 28000 326600 
315800 216600 110000 25200 332400 
169400 209000 92200 504800 24600 
145200 162200 145600 132000 415000 
146200 175800 73000 159400 445600 
123000 238400 72400 251400 314800 
95600 281000 237600 151800 234000 
22600 88400 183000 565600 140400 
27600 226800 155600 496200 93800 
86400 135800 50400 518600 208800 
108800 71000 566000 62200 192000 
77800 145800 660600 94200 21600 
18800 123200 218600 79600 559800 
29200 84800 280000 265600 340400 
200800 273200 231400 275800 18800 
166400 210800 486400 72400 64000 
59600 168000 535400 83200 153800 
86400 68200 513000 222400 110000 
314000 380600 32000 171800 101600 
158000 25600 150000 376600 289800 
315800 216600 25200 110000 332400 
218400 81800 215400 263400 221000 
104000 21600 315600 390800 168000 
118600 215600 288600 286600 90600 
267600 307200 111000 233600 80600 
44600 255600 285600 166800 247400 
117800 288200 236400 70000 287600 
105000 470800 78400 189800 156000 
198200 268600 77600 198800 256800 
204600 213400 283000 24400 274600 
138000 253000 247000 325400 36600 
88400 183000 565600 140400 22600 
150800 287800 160000 91200 310200 
161800 292600 130400 383200 32000 
126000 250800 303200 296400 23600 
134600 44400 100200 191600 529200 
255400 33800 103400 337400 270000 
249000 304000 116200 217800 113000 
33200 285600 259800 213000 208400 
125200 227400 33800 78800 534800 
94200 182400 61000 73800 588600 
208200 619800 73600 80000 18400 
190800 467000 22600 156800 162800 
24800 192000 538400 143400 101400 
28400 229000 308000 308600 126000 
85200 135800 225600 236000 317400 
35600 157000 360400 349600 97400 
86800 37200 319400 314200 242400 
25200 216600 110000 332400 315800 
39600 283400 121000 194600 361400 
130200 435400 150600 97800 186000 
135600 239200 240600 91000 293600 
72000 202200 211600 254400 259800 
158800 464200 52800 171000 153200 
24400 553600 74400 154600 193000 
181200 142800 414800 144600 116600 
323400 20800 225200 91600 339000 
70800 505000 25000 213800 185400 
234200 267400 230600 34400 233400 
42200 288800 258800 248600 161600 
197600 136800 342000 289800 33800 
234800 131000 226400 118600 289200 
104800 138600 320200 85800 350600 
308000 308600 28400 229000 126000 
30600 119600 193600 164400 491800 
54600 156600 471000 145400 172400 
211800 103000 322000 81000 282200 
148200 458400 161200 192200 40000 
61000 73800 94200 588600 182400 
168000 440600 174400 148600 68400 
103000 420800 109400 29600 337200 
229200 507200 154800 46600 62200 
24400 553600 154600 74400 193000 
204600 213400 274600 24400 283000 
27400 222600 134400 132000 483600 
124000 177000 45400 469200 184400 
265600 280000 84800 340400 29200 
81800 105200 300000 205200 307800 
177000 124000 184400 469200 45400 
273400 186400 37200 175000 328000 
198600 73200 154400 439600 134200 
20200 561200 177400 178000 63200 
72000 259800 202200 254400 211600 
154800 131400 249800 358000 106000 
29200 171600 199600 93000 506600 
121200 287600 245800 68000 277400 
117800 236400 288200 70000 287600 
161800 32000 292600 130400 383200 
174200 164400 55400 78600 527400 
